@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute thumb numeric
@attribute index numeric
@attribute middle numeric
@attribute ring numeric
@attribute pinky numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1575,'2020/05/08 16:20:48:870',2,55.980629,94.75029,102.274231,95.782944,77.591118,0,1
1576,'2020/05/08 16:20:48:886',2,55.981895,94.752235,102.281662,95.786057,77.597801,0,1
1577,'2020/05/08 16:20:48:902',2,56.003174,94.759239,102.255363,95.794411,77.609474,0,1
1578,'2020/05/08 16:20:48:918',2,56.071857,94.767944,102.178963,95.823265,77.615311,0,1
1579,'2020/05/08 16:20:48:939',2,56.138908,94.772804,102.151474,95.84539,77.623909,0,1
1580,'2020/05/08 16:20:48:954',2,56.161961,94.772224,102.118256,95.869728,77.635735,0,1
1581,'2020/05/08 16:20:48:970',2,56.162495,94.772141,102.096832,95.892326,77.651207,0,1
1582,'2020/05/08 16:20:48:986',2,56.162685,94.77449,102.041367,95.907333,77.66082,0,1
1583,'2020/05/08 16:20:49:006',2,56.161339,94.767509,102.038956,95.941284,77.68589,0,1
1584,'2020/05/08 16:20:49:018',2,56.158882,94.768837,102.037964,95.953552,77.691566,0,1
1585,'2020/05/08 16:20:49:034',2,56.157631,94.770088,102.029457,95.980049,77.712639,0,1
1586,'2020/05/08 16:20:49:054',2,56.157753,94.772415,102.020782,95.999458,77.737022,0,1
1587,'2020/05/08 16:20:49:070',2,56.176563,94.775352,102.01683,96.01017,77.751274,0,1
1588,'2020/05/08 16:20:49:087',2,56.218414,94.778297,102.00872,96.02462,77.754593,0,1
1589,'2020/05/08 16:20:49:103',2,56.234829,94.779388,102.005157,96.027496,77.758369,0,1
1590,'2020/05/08 16:20:49:119',2,56.250969,94.782486,102.13179,96.012589,77.786606,0,1
1591,'2020/05/08 16:20:49:134',2,56.2523,94.799561,102.193161,96.043633,77.792831,0,1
1592,'2020/05/08 16:20:49:154',2,56.242218,94.839691,102.247612,96.038628,77.820137,0,1
1593,'2020/05/08 16:20:49:174',2,56.233788,94.889931,102.355591,96.024963,77.850296,0,1
1594,'2020/05/08 16:20:49:186',2,56.237049,94.919853,102.436974,96.052528,77.852875,0,1
1595,'2020/05/08 16:20:49:202',2,56.256897,94.92614,102.465591,96.052773,77.854691,0,1
1596,'2020/05/08 16:20:49:218',2,56.322044,94.930977,102.485039,96.064445,77.856651,0,1
1597,'2020/05/08 16:20:49:234',2,56.39011,94.946297,102.498825,96.054214,77.870674,0,1
1598,'2020/05/08 16:20:49:256',2,56.460228,94.951828,102.511208,96.06955,77.870071,0,1
1599,'2020/05/08 16:20:49:270',2,56.563969,94.957962,102.52198,96.076492,77.858231,0,1
1600,'2020/05/08 16:20:49:286',2,56.563969,94.957962,102.52198,96.076492,77.858231,0,1
1601,'2020/05/08 16:20:49:302',2,56.664406,94.957283,102.523842,96.06308,77.858841,0,1
1602,'2020/05/08 16:20:49:318',2,56.721638,94.954704,102.515007,96.054863,77.851921,0,1
1603,'2020/05/08 16:20:49:334',2,56.75341,94.924889,102.502052,96.027557,77.844322,0,1
1604,'2020/05/08 16:20:49:354',2,56.776241,94.913696,102.481628,95.962036,77.83326,0,1
1605,'2020/05/08 16:20:49:370',2,56.689919,94.910843,102.46669,95.839569,77.827652,0,1
1606,'2020/05/08 16:20:49:386',2,56.452404,94.892906,102.452698,95.687881,77.827385,0,1
1607,'2020/05/08 16:20:49:402',2,56.337059,94.887115,102.36705,95.473801,77.825195,0,1
1608,'2020/05/08 16:20:49:419',2,56.272274,94.875053,102.285217,95.403915,77.821548,0,1
1609,'2020/05/08 16:20:49:434',2,56.08968,94.822044,101.972282,95.35968,77.810471,0,1
1610,'2020/05/08 16:20:49:455',2,55.524101,94.656998,101.80822,95.367081,77.782494,0,1
1611,'2020/05/08 16:20:49:470',2,55.052731,94.534996,101.674385,95.372101,77.770042,0,1
1612,'2020/05/08 16:20:49:486',2,54.756454,94.481117,101.598869,95.389114,77.761559,0,1
1613,'2020/05/08 16:20:49:502',2,54.516106,94.446701,101.511795,95.412781,77.753716,0,1
1614,'2020/05/08 16:20:49:522',2,54.374817,94.380104,101.465469,95.414619,77.74073,0,1
1615,'2020/05/08 16:20:49:534',2,54.337692,94.365685,101.435005,95.414101,77.728409,0,1
1616,'2020/05/08 16:20:49:555',2,54.230671,94.333176,101.410957,95.401062,77.692986,0,1
1617,'2020/05/08 16:20:49:570',2,54.227066,94.311913,101.392326,95.380692,77.626305,0,1
1618,'2020/05/08 16:20:49:586',2,54.267307,94.308228,101.379028,95.340553,77.5662,0,1
1619,'2020/05/08 16:20:49:602',2,54.398365,94.309036,101.372826,95.316635,77.506866,0,1
1620,'2020/05/08 16:20:49:623',2,54.562641,94.3097,101.374245,95.285744,77.397583,0,1
1621,'2020/05/08 16:20:49:634',2,54.625755,94.311584,101.349129,95.261726,77.347176,0,1
1622,'2020/05/08 16:20:49:654',2,54.999359,94.317566,101.359436,95.108704,77.265053,0,1
1623,'2020/05/08 16:20:49:675',2,55.890175,94.332748,101.393059,94.957367,77.207024,0,1
1624,'2020/05/08 16:20:49:690',2,56.375366,94.334221,101.383644,94.934937,77.179283,0,1
1625,'2020/05/08 16:20:49:702',2,57.085526,94.338989,101.360489,94.896225,77.094093,0,1
1626,'2020/05/08 16:20:49:718',2,57.226997,94.340149,101.327644,94.883583,77.054115,0,1
1627,'2020/05/08 16:20:49:734',2,57.353874,94.322876,101.283569,94.860649,76.994583,0,1
1628,'2020/05/08 16:20:49:750',2,57.439423,94.310974,101.277908,94.840645,76.969803,0,1
1629,'2020/05/08 16:20:49:771',2,57.461098,94.310104,101.269058,94.833809,76.936234,0,1
1630,'2020/05/08 16:20:49:787',2,57.381596,94.31089,101.250648,94.825821,76.927429,0,1
1631,'2020/05/08 16:20:49:802',2,57.133282,94.30706,101.2248,94.823395,76.920532,0,1
1632,'2020/05/08 16:20:49:818',2,56.949833,94.306953,101.112465,94.816986,76.916428,0,1
1633,'2020/05/08 16:20:49:834',2,56.919323,94.306786,101.063904,94.805794,76.90844,0,1
1634,'2020/05/08 16:20:49:858',2,56.856216,94.30024,100.996529,94.760292,76.859207,0,1
1635,'2020/05/08 16:20:49:870',2,56.866489,94.29776,101.003098,94.749092,76.830872,0,1
1636,'2020/05/08 16:20:49:887',2,56.885895,94.295883,101.013474,94.739067,76.775444,0,1
1637,'2020/05/08 16:20:49:902',2,56.845856,94.294853,101.021019,94.647728,76.77108,0,1
1638,'2020/05/08 16:20:49:918',2,56.843567,94.291595,101.026863,94.642426,76.765236,0,1
1639,'2020/05/08 16:20:49:934',2,56.796551,94.289871,101.029358,94.643394,76.765221,0,1
1640,'2020/05/08 16:20:49:950',2,56.745373,94.288429,101.033569,94.645355,76.763992,0,1
1641,'2020/05/08 16:20:49:970',2,56.705009,94.289604,101.037155,94.645531,76.761292,0,1
1642,'2020/05/08 16:20:49:986',2,56.582409,94.288818,101.040154,94.647957,76.760971,0,1
1643,'2020/05/08 16:20:50:002',2,56.438847,94.289116,101.042786,94.658501,76.761566,0,1
1644,'2020/05/08 16:20:50:018',2,56.300262,94.290901,101.04509,94.6539,76.794258,0,1
1645,'2020/05/08 16:20:50:034',2,56.214642,94.292198,101.046135,94.660706,76.807083,0,1
1646,'2020/05/08 16:20:50:050',2,56.063824,94.300835,101.05452,94.647751,76.8451,0,1
1647,'2020/05/08 16:20:50:071',2,55.829437,94.301338,101.073059,94.650383,76.848213,0,1
1648,'2020/05/08 16:20:50:086',2,55.51004,94.306572,101.142044,94.629509,76.860657,0,1
1649,'2020/05/08 16:20:50:102',2,55.339733,94.309059,101.189629,94.655533,76.876122,0,1
1650,'2020/05/08 16:20:50:118',2,55.244259,94.308525,101.211502,94.679535,76.87886,0,1
1651,'2020/05/08 16:20:50:135',2,55.232151,94.308136,101.210434,94.691147,76.890228,0,1
1652,'2020/05/08 16:20:50:154',2,55.182426,94.306763,101.21627,94.722237,76.927292,0,1
1653,'2020/05/08 16:20:50:170',2,55.194004,94.308556,101.223694,94.765182,76.930634,0,1
1654,'2020/05/08 16:20:50:186',2,55.16095,94.308853,101.235603,94.780907,76.991379,0,1
1655,'2020/05/08 16:20:50:203',2,55.218582,94.310631,101.322823,94.682762,77.101997,0,1
1656,'2020/05/08 16:20:50:218',2,55.500065,94.361015,101.325752,94.623711,77.141312,0,1
1657,'2020/05/08 16:20:50:234',2,55.753902,94.409195,101.354286,94.509865,77.168488,0,1
1658,'2020/05/08 16:20:50:250',2,55.884575,94.437813,101.389206,94.481415,77.170128,0,1
1659,'2020/05/08 16:20:50:271',2,56.344032,94.555634,101.468681,94.449875,77.173195,0,1
1660,'2020/05/08 16:20:50:286',2,56.556023,94.579193,101.474915,94.442093,77.173782,0,1
1661,'2020/05/08 16:20:50:306',2,57.027302,94.607216,101.497971,94.423668,77.17907,0,1
1662,'2020/05/08 16:20:50:318',2,57.139317,94.618111,101.504814,94.418633,77.180801,0,1
1663,'2020/05/08 16:20:50:334',2,57.402756,94.635727,101.520515,94.409836,77.182907,0,1
1664,'2020/05/08 16:20:50:355',2,57.506218,94.646828,101.603516,94.665077,77.178879,0,1
1665,'2020/05/08 16:20:50:370',2,57.533974,94.653259,101.671852,94.773415,77.173515,0,1
1666,'2020/05/08 16:20:50:387',2,57.647945,94.665436,101.72641,94.878708,77.174423,0,1
1667,'2020/05/08 16:20:50:402',2,57.71162,94.671417,101.744553,95.000092,77.17543,0,1
1668,'2020/05/08 16:20:50:418',2,57.751884,94.684952,101.770203,95.092094,77.176476,0,1
1669,'2020/05/08 16:20:50:434',2,57.754711,94.690765,101.785942,95.12278,77.181702,0,1
1670,'2020/05/08 16:20:50:455',2,57.765987,94.69902,101.800575,95.147141,77.191124,0,1
1671,'2020/05/08 16:20:50:474',2,57.785465,94.706879,101.819649,95.15728,77.198578,0,1
1672,'2020/05/08 16:20:50:486',2,57.801376,94.710869,101.825012,95.172073,77.198822,0,1
1673,'2020/05/08 16:20:50:502',2,57.804737,94.72036,101.815529,95.202606,77.218338,0,1
1674,'2020/05/08 16:20:50:518',2,57.808414,94.72744,101.820816,95.235344,77.224373,0,1
1675,'2020/05/08 16:20:50:538',2,57.80822,94.734024,101.829269,95.267418,77.225258,0,1
1676,'2020/05/08 16:20:50:554',2,57.814987,94.73735,101.841919,95.283035,77.223824,0,1
1677,'2020/05/08 16:20:50:571',2,57.802505,94.758316,101.878548,95.287018,77.225433,0,1
1678,'2020/05/08 16:20:50:586',2,57.750561,94.771049,101.896706,95.289047,77.226479,0,1
1679,'2020/05/08 16:20:50:602',2,57.544262,94.804077,101.926544,95.292732,77.227455,0,1
1680,'2020/05/08 16:20:50:618',2,57.020187,94.833984,101.950943,95.300194,77.22953,0,1
1681,'2020/05/08 16:20:50:634',2,56.631905,94.85218,101.971054,95.304611,77.226463,0,1
1682,'2020/05/08 16:20:50:654',2,56.446835,94.871193,101.988358,95.296478,77.220184,0,1
1683,'2020/05/08 16:20:50:671',2,56.249054,94.888283,102.003174,95.290558,77.211388,0,1
1684,'2020/05/08 16:20:50:686',2,56.169582,94.900116,102.03167,95.2453,77.196144,0,1
1685,'2020/05/08 16:20:50:706',2,55.951221,94.915184,102.082817,95.077782,77.182976,0,1
1686,'2020/05/08 16:20:50:718',2,55.840305,94.915062,102.091713,94.987602,77.183022,0,1
1687,'2020/05/08 16:20:50:734',2,55.531006,94.918053,102.097412,94.984734,77.169296,0,1
1688,'2020/05/08 16:20:50:754',2,55.428093,94.917679,102.107224,95.003738,77.168846,0,1
1689,'2020/05/08 16:20:50:770',2,55.163212,94.913811,102.121262,95.032494,77.171814,0,1
1690,'2020/05/08 16:20:50:786',2,54.998344,94.912025,102.127434,95.051422,77.171997,0,1
1691,'2020/05/08 16:20:50:802',2,54.948555,94.911331,102.127281,95.063194,77.172531,0,1
1692,'2020/05/08 16:20:50:818',2,54.79755,94.909889,102.128258,95.063713,77.174576,0,1
1693,'2020/05/08 16:20:50:834',2,54.675758,94.907097,102.12767,95.067062,77.178558,0,1
1694,'2020/05/08 16:20:50:850',2,54.584389,94.902451,102.125504,95.094368,77.208298,0,1
1695,'2020/05/08 16:20:50:871',2,54.362434,94.902603,102.134193,95.106415,77.258072,0,1
1696,'2020/05/08 16:20:50:886',2,54.07795,94.907913,102.146103,95.106789,77.300934,0,1
1697,'2020/05/08 16:20:50:903',2,53.795998,94.904739,102.146988,95.126976,77.316856,0,1
1698,'2020/05/08 16:20:50:918',2,53.632347,94.908661,102.149216,95.123108,77.336159,0,1
1699,'2020/05/08 16:20:50:934',2,53.484047,94.901733,102.15107,95.189011,77.338463,0,1
1700,'2020/05/08 16:20:50:954',2,53.338512,94.895287,102.151031,95.218399,77.385109,0,1
1701,'2020/05/08 16:20:50:970',2,53.138702,94.890114,102.153824,95.244598,77.414734,0,1
1702,'2020/05/08 16:20:50:986',2,53.028706,94.881775,102.163071,95.325058,77.419487,0,1
1703,'2020/05/08 16:20:51:002',2,52.920021,94.876389,102.172157,95.355301,77.443527,0,1
1704,'2020/05/08 16:20:51:018',2,52.839436,94.872375,102.190178,95.400215,77.445854,0,1
1705,'2020/05/08 16:20:51:038',2,52.695751,94.862068,102.194977,95.50724,77.490036,0,1
1706,'2020/05/08 16:20:51:054',2,52.646503,94.858963,102.194633,95.535439,77.505699,0,1
1707,'2020/05/08 16:20:51:070',2,52.584614,94.855484,102.194031,95.596527,77.537613,0,1
1708,'2020/05/08 16:20:51:086',2,52.511055,94.858795,102.19352,95.615891,77.60218,0,1
1709,'2020/05/08 16:20:51:102',2,52.479721,94.856392,102.193085,95.642021,77.616104,0,1
1710,'2020/05/08 16:20:51:118',2,52.478779,94.853027,102.192879,95.653732,77.619431,0,1
1711,'2020/05/08 16:20:51:138',2,52.477879,94.849632,102.19252,95.683777,77.626587,0,1
1712,'2020/05/08 16:20:51:154',2,52.556244,94.808586,102.194092,95.712242,77.632454,0,1
1713,'2020/05/08 16:20:51:170',2,52.688602,94.802673,102.193085,95.715805,77.63694,0,1
1714,'2020/05/08 16:20:51:186',2,52.77787,94.787994,102.19458,95.729683,77.638817,0,1
1715,'2020/05/08 16:20:51:206',2,52.851425,94.760132,102.192123,95.7314,77.640213,0,1
1716,'2020/05/08 16:20:51:218',2,52.880337,94.759216,102.192825,95.725655,77.640572,0,1
1717,'2020/05/08 16:20:51:234',2,52.942112,94.755692,102.183548,95.728737,77.641983,0,1
1718,'2020/05/08 16:20:51:250',2,53.032322,94.713242,102.172234,95.716263,77.64003,0,1
1719,'2020/05/08 16:20:51:271',2,53.221966,94.67569,102.151161,95.698517,77.6381,0,1
1720,'2020/05/08 16:20:51:287',2,53.384563,94.666489,102.136887,95.65255,77.629959,0,1
1721,'2020/05/08 16:20:51:307',2,53.666389,94.663948,102.120071,95.616188,77.615166,0,1
1722,'2020/05/08 16:20:51:319',2,53.783348,94.661659,102.108727,95.597542,77.602165,0,1
1723,'2020/05/08 16:20:51:334',2,53.913486,94.646255,102.094269,95.549721,77.590607,0,1
1724,'2020/05/08 16:20:51:354',2,53.987309,94.645805,102.065926,95.515877,77.573952,0,1
1725,'2020/05/08 16:20:51:374',2,54.025585,94.638283,102.061729,95.50412,77.571747,0,1
1726,'2020/05/08 16:20:51:386',2,54.069824,94.637756,102.058548,95.492828,77.571335,0,1
1727,'2020/05/08 16:20:51:402',2,54.202682,94.635994,102.053017,95.497322,77.570686,0,1
1728,'2020/05/08 16:20:51:418',2,54.318909,94.628571,102.034691,95.508575,77.57106,0,1
1729,'2020/05/08 16:20:51:434',2,54.400242,94.625298,102.027878,95.511963,77.57106,0,1
1730,'2020/05/08 16:20:51:455',2,54.589367,94.610992,102.003548,95.514275,77.572777,0,1
1731,'2020/05/08 16:20:51:472',2,54.748657,94.598579,101.974419,95.510918,77.581772,0,1
1732,'2020/05/08 16:20:51:486',2,54.796967,94.591736,101.954941,95.510925,77.584419,0,1
1733,'2020/05/08 16:20:51:502',2,54.803383,94.581795,101.938904,95.510445,77.587402,0,1
1734,'2020/05/08 16:20:51:519',2,54.807018,94.566811,101.931824,95.518723,77.587372,0,1
1735,'2020/05/08 16:20:51:539',2,54.814869,94.557793,101.91394,95.526077,77.587639,0,1
1736,'2020/05/08 16:20:51:550',2,54.873817,94.549538,101.907211,95.52478,77.588829,0,1
1737,'2020/05/08 16:20:51:570',2,55.03688,94.505249,101.901794,95.510147,77.585159,0,1
1738,'2020/05/08 16:20:51:586',2,55.300465,94.409241,101.819656,95.478172,77.572746,0,1
1739,'2020/05/08 16:20:51:603',2,55.300465,94.409241,101.819656,95.478172,77.572746,0,1
1740,'2020/05/08 16:20:51:618',2,55.749432,94.364944,101.757507,95.434196,77.549065,0,1
1741,'2020/05/08 16:20:51:637',2,56.001999,94.346756,101.693336,95.358788,77.486755,0,1
1742,'2020/05/08 16:20:51:654',2,56.201462,94.253204,101.635292,95.284157,77.406387,0,1
1743,'2020/05/08 16:20:51:670',2,56.203568,94.181641,101.579819,95.272758,77.377953,0,1
1744,'2020/05/08 16:20:51:686',2,55.879173,94.119247,101.459694,95.216225,77.306885,0,1
1745,'2020/05/08 16:20:51:706',2,55.341995,94.108261,101.388947,95.182396,77.144333,0,1
1746,'2020/05/08 16:20:51:718',2,55.002846,94.106682,101.345596,95.05925,76.982864,0,1
1747,'2020/05/08 16:20:51:734',2,54.513824,94.069351,101.281181,94.92498,76.884819,0,1
1748,'2020/05/08 16:20:51:755',2,53.941166,94.014702,101.135628,94.750679,76.822777,0,1
1749,'2020/05/08 16:20:51:770',2,53.754902,93.971161,101.084656,94.705124,76.766685,0,1
1750,'2020/05/08 16:20:51:787',2,53.652283,93.884613,100.969559,94.557953,76.682457,0,1
1751,'2020/05/08 16:20:51:803',2,53.585926,93.831291,100.862907,94.360199,76.612701,0,1
1752,'2020/05/08 16:20:51:818',2,53.582958,93.754066,100.79541,94.231758,76.550179,0,1
1753,'2020/05/08 16:20:51:834',2,53.596138,93.65873,100.706673,94.145782,76.48233,0,1
1754,'2020/05/08 16:20:51:850',2,53.589447,93.631416,100.545395,94.132301,76.469955,0,1
1755,'2020/05/08 16:20:51:870',2,53.605717,93.542534,100.251099,94.088303,76.365128,0,1
1756,'2020/05/08 16:20:51:887',2,53.604343,93.5149,100.157616,94.070053,76.349632,0,1
1757,'2020/05/08 16:20:51:902',2,53.597015,93.437767,100.035423,94.039017,76.338837,0,1
1758,'2020/05/08 16:20:51:918',2,53.569489,93.382088,99.958939,94.02507,76.325188,0,1
1759,'2020/05/08 16:20:51:934',2,53.530991,93.349312,99.931313,93.982986,76.321236,0,1
1760,'2020/05/08 16:20:51:950',2,53.51685,93.34269,99.926277,93.963219,76.320786,0,1
1761,'2020/05/08 16:20:51:971',2,53.439491,93.324814,99.908592,93.956711,76.299088,0,1
1762,'2020/05/08 16:20:51:986',2,53.409775,93.320076,99.90406,93.936783,76.292206,0,1
1763,'2020/05/08 16:20:52:003',2,53.371944,93.313972,99.89238,93.866867,76.259682,0,1
1764,'2020/05/08 16:20:52:018',2,53.364109,93.308212,99.857231,93.761612,76.230171,0,1
1765,'2020/05/08 16:20:52:039',2,53.356403,93.297318,99.8349,93.554329,76.185738,0,1
1766,'2020/05/08 16:20:52:055',2,53.532173,93.298523,99.819977,93.323242,76.148705,0,1
1767,'2020/05/08 16:20:52:070',2,53.78054,93.299049,99.809181,93.269524,76.074577,0,1
1768,'2020/05/08 16:20:52:086',2,53.835373,93.297592,99.804848,93.169678,76.05822,0,1
1769,'2020/05/08 16:20:52:102',2,54.098507,93.298111,99.797562,92.955849,76.043709,0,1
1770,'2020/05/08 16:20:52:118',2,54.580887,93.301384,99.791679,93.021767,75.985619,0,1
1771,'2020/05/08 16:20:52:139',2,54.74704,93.305359,99.786865,93.061256,75.920219,0,1
1772,'2020/05/08 16:20:52:155',2,54.837753,93.308403,99.812866,93.093491,75.854546,0,1
1773,'2020/05/08 16:20:52:170',2,54.909084,93.309853,99.891518,93.112053,75.819641,0,1
1774,'2020/05/08 16:20:52:187',2,55.016144,93.315666,99.917122,93.13765,75.80011,0,1
1775,'2020/05/08 16:20:52:206',2,55.13876,93.324387,99.928917,93.170662,75.793472,0,1
1776,'2020/05/08 16:20:52:218',2,55.203434,93.326942,99.939453,93.18676,75.792213,0,1
1777,'2020/05/08 16:20:52:234',2,55.276798,93.329338,99.953415,93.220024,75.788368,0,1
1778,'2020/05/08 16:20:52:254',2,55.332714,93.331627,99.953766,93.262199,75.788155,0,1
1779,'2020/05/08 16:20:52:270',2,55.303913,93.330544,99.946411,93.307137,75.791367,0,1
1780,'2020/05/08 16:20:52:286',2,55.28883,93.327438,99.924019,93.340149,75.795135,0,1
1781,'2020/05/08 16:20:52:307',2,55.301048,93.322853,99.902016,93.371681,75.799797,0,1
1782,'2020/05/08 16:20:52:318',2,55.307377,93.320297,99.888977,93.387054,75.802307,0,1
1783,'2020/05/08 16:20:52:334',2,55.303696,93.31604,99.86731,93.405609,75.813148,0,1
1784,'2020/05/08 16:20:52:355',2,55.360256,93.313316,99.850731,93.430634,75.833382,0,1
1785,'2020/05/08 16:20:52:374',2,55.426472,93.309761,99.839676,93.455536,75.858131,0,1
1786,'2020/05/08 16:20:52:386',2,55.454048,93.305962,99.819336,93.491371,75.866142,0,1
1787,'2020/05/08 16:20:52:402',2,55.461437,93.303978,99.810333,93.523453,75.87072,0,1
1788,'2020/05/08 16:20:52:419',2,55.473942,93.297844,99.798027,93.555016,75.878883,0,1
1789,'2020/05/08 16:20:52:434',2,55.477127,93.292389,99.790749,93.586693,75.882622,0,1
1790,'2020/05/08 16:20:52:455',2,55.497166,93.285461,99.808296,93.593224,75.979111,0,1
1791,'2020/05/08 16:20:52:473',2,55.484146,93.2938,99.827385,93.56974,76.028053,0,1
1792,'2020/05/08 16:20:52:486',2,55.491802,93.318245,99.850929,93.567612,76.041092,0,1
1793,'2020/05/08 16:20:52:503',2,55.445526,93.324585,99.87294,93.634247,76.036934,0,1
1794,'2020/05/08 16:20:52:519',2,55.426281,93.325356,99.877182,93.665779,76.038986,0,1
1795,'2020/05/08 16:20:52:538',2,55.356064,93.325661,99.908867,93.713684,76.046356,0,1
1796,'2020/05/08 16:20:52:560',2,55.122822,93.324257,99.913033,93.75383,76.047112,0,1
1797,'2020/05/08 16:20:52:574',2,54.747623,93.321732,99.905479,93.769127,76.048615,0,1
1798,'2020/05/08 16:20:52:595',2,54.518932,93.307808,99.875275,93.784286,76.041573,0,1
1799,'2020/05/08 16:20:52:606',2,54.371574,93.307999,99.816765,93.793755,76.038147,0,1
1800,'2020/05/08 16:20:52:623',2,54.24419,93.286682,99.775642,93.799545,76.03994,0,1
1801,'2020/05/08 16:20:52:639',2,54.110638,93.242561,99.685135,93.803505,76.041199,0,1
1802,'2020/05/08 16:20:52:663',2,54.010952,93.224861,99.614136,93.8041,76.04245,0,1
1803,'2020/05/08 16:20:52:677',2,53.868874,93.213219,99.566025,93.794106,76.04277,0,1
1804,'2020/05/08 16:20:52:687',2,53.773205,93.188507,99.52459,93.777153,76.040001,0,1
1805,'2020/05/08 16:20:52:707',2,53.71701,93.18335,99.517548,93.758728,76.040359,0,1
1806,'2020/05/08 16:20:52:731',2,53.689964,93.179092,99.481682,93.753105,76.033691,0,1
1807,'2020/05/08 16:20:52:745',2,53.652061,93.161705,99.4757,93.736282,76.033485,0,1
1808,'2020/05/08 16:20:52:755',2,53.652061,93.161705,99.4757,93.736282,76.033485,0,1
1809,'2020/05/08 16:20:52:770',2,53.616627,93.162933,99.47052,93.727341,76.030746,0,1
1810,'2020/05/08 16:20:52:786',2,53.558853,93.163742,99.465973,93.71608,76.029587,0,1
1811,'2020/05/08 16:20:52:807',2,53.509579,93.171761,99.481216,93.711929,76.012283,0,1
1812,'2020/05/08 16:20:52:818',2,53.482784,93.175552,99.495323,93.71093,76.005615,0,1
1813,'2020/05/08 16:20:52:834',2,53.439796,93.186958,99.505325,93.705666,75.998062,0,1
1814,'2020/05/08 16:20:52:855',2,53.379093,93.201591,99.53669,93.697472,75.972359,0,1
1815,'2020/05/08 16:20:52:870',2,53.339924,93.206871,99.547531,93.695267,75.960762,0,1
1816,'2020/05/08 16:20:52:887',2,53.281395,93.216194,99.565491,93.684158,75.936226,0,1
1817,'2020/05/08 16:20:52:905',2,53.249802,93.223,99.591484,93.65638,75.908485,0,1
1818,'2020/05/08 16:20:52:919',2,53.235378,93.230095,99.613426,93.524017,75.907074,0,1
1819,'2020/05/08 16:20:52:934',2,53.233513,93.233421,99.623184,93.429985,75.906349,0,1
1820,'2020/05/08 16:20:52:955',2,53.140297,93.237152,99.668419,93.110878,75.867981,0,1
1821,'2020/05/08 16:20:52:975',2,53.076317,93.224739,99.716393,93.090553,75.727539,0,1
1822,'2020/05/08 16:20:52:986',2,53.065437,93.220291,99.735962,93.055344,75.689186,0,1
1823,'2020/05/08 16:20:53:002',2,53.056969,93.209503,99.768333,92.893799,75.623993,0,1
1824,'2020/05/08 16:20:53:019',2,53.052582,93.20137,99.794464,92.822281,75.552429,0,1
1825,'2020/05/08 16:20:53:034',2,53.050007,93.19796,99.805984,92.784401,75.523849,0,1
1826,'2020/05/08 16:20:53:050',2,53.059792,93.18969,99.825729,92.71077,75.467896,0,1
1827,'2020/05/08 16:20:53:071',2,53.08662,93.183189,99.842712,92.648712,75.367226,0,1
1828,'2020/05/08 16:20:53:086',2,53.108124,93.183243,99.857269,92.60891,75.302986,0,1
1829,'2020/05/08 16:20:53:103',2,53.221519,93.175972,99.870148,92.580574,75.275238,0,1
1830,'2020/05/08 16:20:53:118',2,53.301964,93.166344,99.881538,92.551987,75.261017,0,1
1831,'2020/05/08 16:20:53:139',2,53.377575,93.153496,99.891724,92.533356,75.257027,0,1
1832,'2020/05/08 16:20:53:150',2,53.438534,93.148415,99.896431,92.526932,75.256104,0,1
1833,'2020/05/08 16:20:53:171',2,53.566391,93.140053,99.905151,92.514442,75.254997,0,1
1834,'2020/05/08 16:20:53:186',2,53.591591,93.125526,99.913055,92.505783,75.254402,0,1
1835,'2020/05/08 16:20:53:202',2,53.616451,93.115318,99.920326,92.496605,75.251984,0,1
1836,'2020/05/08 16:20:53:218',2,53.663708,93.115311,99.784035,92.470421,75.258942,0,1
1837,'2020/05/08 16:20:53:234',2,53.699764,93.114517,99.736908,92.473892,75.25882,0,1
1838,'2020/05/08 16:20:53:255',2,54.177387,93.123672,99.685257,92.52729,75.3181,0,1
1839,'2020/05/08 16:20:53:270',2,54.480221,93.122559,99.683388,92.531418,75.355347,0,1
1840,'2020/05/08 16:20:53:286',2,55.042976,93.123466,99.685143,92.590363,75.411026,0,1
1841,'2020/05/08 16:20:53:303',2,55.312935,93.137047,99.723991,92.66906,75.49913,0,1
1842,'2020/05/08 16:20:53:319',2,55.439651,93.163666,99.789307,92.828285,75.52282,0,1
1843,'2020/05/08 16:20:53:334',2,55.451912,93.177818,99.814774,92.887985,75.524879,0,1
1844,'2020/05/08 16:20:53:350',2,55.46323,93.196991,99.856453,92.997551,75.533379,0,1
1845,'2020/05/08 16:20:53:375',2,55.490181,93.230919,99.902931,93.060394,75.553452,0,1
1846,'2020/05/08 16:20:53:386',2,55.506451,93.245796,99.915627,93.0625,75.570045,0,1
1847,'2020/05/08 16:20:53:403',2,55.521244,93.274811,99.937729,93.132507,75.586227,0,1
1848,'2020/05/08 16:20:53:422',2,55.518562,93.297401,99.956596,93.194099,75.589302,0,1
1849,'2020/05/08 16:20:53:434',2,55.52076,93.304504,99.97287,93.211502,75.591148,0,1
1850,'2020/05/08 16:20:53:455',2,55.530083,93.314842,100.006088,93.214226,75.592339,0,1
1851,'2020/05/08 16:20:53:470',2,55.547577,93.335381,100.042786,93.209862,75.596138,0,1
